status,"convert(date,date)",sum(amount),count(trans_id),"count(distinct client_id)"
B,1995-02-28,22868.9000082016,50,20
B,1995-03-01,40864,2,1
B,1995-03-02,41042,5,4
B,1995-03-03,14200,1,1
B,1995-03-04,7500,1,1
B,1995-03-05,20090,2,2
B,1995-03-07,6487,2,2
B,1995-03-08,8110,1,1
B,1995-03-09,56737,3,3
B,1995-03-10,41480,1,1
B,1995-03-11,10400,1,1
B,1995-03-12,53304.599609375,8,7
B,1995-03-13,23417,2,2
B,1995-03-14,14667,2,2
B,1995-03-15,12052,1,1
B,1995-03-16,48019,2,2
B,1995-03-17,20500,1,1
B,1995-03-18,87316,3,2
B,1995-03-19,3600,1,1
B,1995-03-20,56237,2,2
B,1995-03-21,56141,3,3
B,1995-03-22,41079,3,3
B,1995-03-25,15669,1,1
B,1995-03-26,100640,3,1
B,1995-03-27,37600,2,2
B,1995-03-28,30045,3,3
B,1995-03-29,19609,2,2
B,1995-03-31,3540.2000283002853,47,20
B,1995-04-01,46500,5,5
B,1995-04-02,25000,1,1
B,1995-04-03,2400,1,1
B,1995-04-04,14500,1,1
B,1995-04-05,555,1,1
B,1995-04-06,8926,1,1
B,1995-04-07,14881,3,3
B,1995-04-08,29640,2,2
B,1995-04-10,15139,1,1
B,1995-04-11,2000,1,1
B,1995-04-12,57748.19921875,8,7
B,1995-04-13,19847,1,1
B,1995-04-15,10200,1,1
B,1995-04-16,94001,3,2
B,1995-04-17,38573,1,1
B,1995-04-18,1500,1,1
B,1995-04-19,15163,2,2
B,1995-04-20,35654,2,2
B,1995-04-21,57337,3,2
B,1995-04-22,20972,2,2
B,1995-04-23,59225,2,2
B,1995-04-26,24400,2,2
B,1995-04-27,13800,2,2
B,1995-04-28,89752,4,4
B,1995-04-29,12000,1,1
B,1995-04-30,3892.3999938964844,50,23
B,1995-05-01,38300,3,3
B,1995-05-02,41531,2,2
B,1995-05-03,26174,2,2
B,1995-05-04,23446,2,2
B,1995-05-05,7840,3,3
B,1995-05-06,62078,2,2
B,1995-05-07,42198,3,3
B,1995-05-08,11570,2,2
B,1995-05-10,50744,6,6
B,1995-05-11,48741,4,4
B,1995-05-12,86851.49926757812,12,12
B,1995-05-13,1017,1,1
B,1995-05-14,17067,2,2
B,1995-05-15,10651,2,2
B,1995-05-16,89800,3,3
B,1995-05-17,3556,1,1
B,1995-05-19,3600,1,1
B,1995-05-20,10629,2,2
B,1995-05-21,18100,1,1
B,1995-05-22,51556,2,2
B,1995-05-24,75835,2,2
B,1995-05-25,14870,1,1
B,1995-05-26,90222,3,3
B,1995-05-27,23100,1,1
B,1995-05-28,45576,3,3
B,1995-05-31,39519.399980425835,57,23
B,1995-06-01,29500,1,1
B,1995-06-02,25937,3,3
B,1995-06-03,75407,3,2
B,1995-06-04,6100,1,1
B,1995-06-05,40425,4,4
B,1995-06-06,12206,3,2
B,1995-06-07,16280,2,2
B,1995-06-08,12110,2,2
B,1995-06-10,46829,5,5
B,1995-06-11,11100,1,1
B,1995-06-12,57913.599853515625,9,9
B,1995-06-13,1017,1,1
B,1995-06-14,11567,1,1
B,1995-06-15,43771,2,2
B,1995-06-16,28360,1,1
B,1995-06-17,18561,2,2
B,1995-06-18,14800,2,2
B,1995-06-19,8700,1,1
B,1995-06-20,19700,2,2
B,1995-06-21,28829,2,1
B,1995-06-23,48042,1,1
B,1995-06-24,32789,1,1
B,1995-06-25,51388,3,3
B,1995-06-26,103254,4,4
B,1995-06-27,21300,1,1
B,1995-06-29,28622,1,1
B,1995-06-30,45338.099979400635,55,23
B,1995-07-01,28600,1,1
B,1995-07-02,159252,4,3
B,1995-07-03,11200,1,1
B,1995-07-04,7300,1,1
B,1995-07-05,55018,4,4
B,1995-07-06,49211,4,4
B,1995-07-07,32787,3,2
B,1995-07-08,7767,1,1
B,1995-07-10,41139,3,3
B,1995-07-11,30000,1,1
B,1995-07-12,54517.099853515625,8,8
B,1995-07-13,21459,1,1
B,1995-07-14,36354,4,4
B,1995-07-15,24624,2,2
B,1995-07-16,29802,1,1
B,1995-07-17,77318,3,3
B,1995-07-18,20288,1,1
B,1995-07-19,24642,4,3
B,1995-07-20,16700,3,3
B,1995-07-21,4307,2,2
B,1995-07-22,14199,2,2
B,1995-07-24,51251,2,1
B,1995-07-25,42500,2,2
B,1995-07-26,8342,2,2
B,1995-07-27,9500,1,1
B,1995-07-28,35187,2,2
B,1995-07-30,104004,7,6
B,1995-07-31,78753.10003700852,58,23
B,1995-08-01,19200,2,2
B,1995-08-02,74410,3,2
B,1995-08-03,22736,1,1
B,1995-08-04,3700,1,1
B,1995-08-05,64487,5,5
B,1995-08-06,29830,1,1
B,1995-08-07,21394,3,3
B,1995-08-08,14100,1,1
B,1995-08-09,2800,1,1
B,1995-08-10,69761,4,4
B,1995-08-11,40555,2,2
B,1995-08-12,119022.19921875,14,12
B,1995-08-13,67531,6,4
B,1995-08-14,83890,5,5
B,1995-08-15,52177,2,2
B,1995-08-17,72715,3,3
B,1995-08-18,80585,6,6
B,1995-08-19,47411,3,3
B,1995-08-20,10800,1,1
B,1995-08-21,7400,1,1
B,1995-08-22,27674,1,1
B,1995-08-23,68325,5,5
B,1995-08-24,45400,2,2
B,1995-08-25,15796,2,2
B,1995-08-26,20053,2,2
B,1995-08-27,400,1,1
B,1995-08-29,65984,7,7
B,1995-08-30,77726,3,2
B,1995-08-31,12053.400011062622,58,24
B,1995-09-01,15000,2,2
B,1995-09-02,4200,1,1
B,1995-09-03,3000,1,1
B,1995-09-04,44300,3,3
B,1995-09-05,6885,2,2
B,1995-09-06,62155,3,3
B,1995-09-07,10887,2,2
B,1995-09-08,10980,3,2
B,1995-09-09,98748,3,2
B,1995-09-10,41997,3,3
B,1995-09-12,94123.9990234375,14,14
B,1995-09-13,55860,3,3
B,1995-09-14,23867,2,2
B,1995-09-15,31085,2,1
B,1995-09-16,17500,3,3
B,1995-09-17,11100,2,2
B,1995-09-18,70863,4,4
B,1995-09-20,11800,2,2
B,1995-09-23,121061,5,3
B,1995-09-24,45334,2,2
B,1995-09-25,1100,1,1
B,1995-09-26,25804,3,2
B,1995-09-27,46823,2,2
B,1995-09-28,36200,4,4
B,1995-09-29,40578,4,4
B,1995-09-30,31035.400020599365,58,24
B,1995-10-03,11386,1,1
B,1995-10-04,38300,3,3
B,1995-10-05,17185,3,3
B,1995-10-06,5625,2,2
B,1995-10-07,9587,2,2
B,1995-10-08,53857,5,4
B,1995-10-09,11000,2,2
B,1995-10-10,72759,6,6
B,1995-10-11,35804,1,1
B,1995-10-12,57245.899658203125,8,7
B,1995-10-13,12478,2,2
B,1995-10-14,11567,1,1
B,1995-10-15,11700,1,1
B,1995-10-16,6300,1,1
B,1995-10-17,6400,2,2
B,1995-10-18,35800,3,2
B,1995-10-20,80365,3,2
B,1995-10-23,56078,3,3
B,1995-10-24,25003,4,4
B,1995-10-25,31887,3,3
B,1995-10-26,37677,2,2
B,1995-10-27,43691,2,2
B,1995-10-28,49882,5,4
B,1995-10-29,19313,2,2
B,1995-10-31,14235.800018548965,60,25
B,1995-11-01,58432,3,3
B,1995-11-02,6504,1,1
B,1995-11-03,81431,4,4
B,1995-11-04,37800,3,3
B,1995-11-05,5985,2,2
B,1995-11-07,19459,3,3
B,1995-11-08,23810,2,2
B,1995-11-09,26461,1,1
B,1995-11-10,191132,7,4
B,1995-11-11,4000,1,1
B,1995-11-12,54001.300048828125,12,9
B,1995-11-14,14868,1,1
B,1995-11-15,5600,1,1
B,1995-11-16,65291,5,5
B,1995-11-18,3300,1,1
B,1995-11-19,18516,3,3
B,1995-11-21,6692,1,1
B,1995-11-22,34200,2,2
B,1995-11-23,2800,1,1
B,1995-11-24,3500,1,1
B,1995-11-25,29263,2,2
B,1995-11-27,100912,6,6
B,1995-11-28,200,1,1
B,1995-11-29,7000,2,2
B,1995-11-30,31578.400003433228,65,26
B,1995-12-01,10692,1,1
B,1995-12-02,8657,2,2
B,1995-12-03,9900,4,4
B,1995-12-04,53009,4,3
B,1995-12-05,17340,4,4
B,1995-12-07,41774,4,4
B,1995-12-08,45070,5,5
B,1995-12-09,1800,1,1
B,1995-12-10,82348,5,5
B,1995-12-11,33173,3,3
B,1995-12-12,52473.099853515625,10,8
B,1995-12-13,1017,1,1
B,1995-12-14,30467,3,3
B,1995-12-16,8200,2,2
B,1995-12-17,29500,3,3
B,1995-12-19,26000,4,4
B,1995-12-21,69351,2,2
B,1995-12-22,62285,3,2
B,1995-12-24,14100,3,3
B,1995-12-25,49062,3,3
B,1995-12-26,1920,1,1
B,1995-12-27,33300,7,7
B,1995-12-28,27400,2,2
B,1995-12-29,600,1,1
B,1995-12-30,35972,2,1
B,1995-12-31,5374.099973395467,64,26
B,1996-01-01,20700,4,4
B,1996-01-02,59095,6,6
B,1996-01-03,55905,6,4
B,1996-01-04,59679,3,3
B,1996-01-05,14440,5,5
B,1996-01-06,23425,6,6
B,1996-01-07,150306,12,8
B,1996-01-08,44519,3,2
B,1996-01-09,73761,3,3
B,1996-01-10,55508,8,6
B,1996-01-11,51983,5,5
B,1996-01-12,78142.80004882812,14,11
B,1996-01-13,44770,5,5
B,1996-01-14,33267,5,5
B,1996-01-15,62201,5,5
B,1996-01-16,139293,11,6
B,1996-01-17,9300,2,1
B,1996-01-18,12700,2,2
B,1996-01-20,54358,3,3
B,1996-01-21,5585,1,1
B,1996-01-22,57036,5,3
B,1996-01-23,24200,3,3
B,1996-01-24,42330,4,4
B,1996-01-25,80481,4,4
B,1996-01-26,55100,5,5
B,1996-01-27,29200,3,3
B,1996-01-28,48681,4,4
B,1996-01-29,29845,3,3
B,1996-01-30,65890,3,3
B,1996-01-31,3940.5999947562814,69,27
B,1996-02-01,17000,3,3
B,1996-02-02,72873,4,4
B,1996-02-03,15000,1,1
B,1996-02-04,91270,5,4
B,1996-02-05,96398,6,5
B,1996-02-06,16400,3,3
B,1996-02-07,41444,2,2
B,1996-02-08,10180,2,1
B,1996-02-09,56312,2,2
B,1996-02-10,56113,4,4
B,1996-02-11,28582,1,1
B,1996-02-12,68027.7998046875,11,10
B,1996-02-13,27117,2,2
B,1996-02-14,27780,3,3
B,1996-02-15,31000,3,3
B,1996-02-16,54566,2,2
B,1996-02-17,3200,1,1
B,1996-02-18,47797,2,2
B,1996-02-19,5500,1,1
B,1996-02-20,42115,4,4
B,1996-02-21,9400,1,1
B,1996-02-22,36312,3,3
B,1996-02-23,51333,3,2
B,1996-02-24,22987,1,1
B,1996-02-25,71365,6,6
B,1996-02-26,1700,1,1
B,1996-02-27,74651,2,2
B,1996-02-28,33385,2,2
B,1996-02-29,4556.299991369247,65,28
B,1996-03-01,25342,1,1
B,1996-03-02,15100,3,3
B,1996-03-03,6500,1,1
B,1996-03-04,4700,1,1
B,1996-03-05,94593,4,3
B,1996-03-06,27600,2,2
B,1996-03-07,38279,4,4
B,1996-03-08,4870,2,2
B,1996-03-09,49761,1,1
B,1996-03-10,20274,2,2
B,1996-03-11,41648,2,2
B,1996-03-12,46366.800048828125,9,7
B,1996-03-13,81482,5,5
B,1996-03-14,100115,5,4
B,1996-03-15,9500,2,2
B,1996-03-16,58300,3,3
B,1996-03-17,3900,1,1
B,1996-03-18,4500,1,1
B,1996-03-19,58031,2,2
B,1996-03-20,46735,3,3
B,1996-03-21,28600,2,2
B,1996-03-22,35600,1,1
B,1996-03-23,4500,1,1
B,1996-03-24,12500,2,2
B,1996-03-25,6200,1,1
B,1996-03-26,110100,6,6
B,1996-03-27,9003,2,2
B,1996-03-28,64664,4,4
B,1996-03-29,45000,1,1
B,1996-03-31,5320.700027704239,63,28
B,1996-04-01,32100,5,5
B,1996-04-02,21400,3,3
B,1996-04-04,24859,1,1
B,1996-04-05,72770,5,5
B,1996-04-06,19300,1,1
B,1996-04-07,53029,6,6
B,1996-04-08,32561,3,2
B,1996-04-09,6299,1,1
B,1996-04-10,24334,4,4
B,1996-04-11,18500,1,1
B,1996-04-12,73132.19946289062,11,10
B,1996-04-13,43939,2,2
B,1996-04-14,26306,5,4
B,1996-04-15,54289,4,4
B,1996-04-16,60436,2,2
B,1996-04-17,52080,3,3
B,1996-04-18,76578,2,1
B,1996-04-19,12000,2,2
B,1996-04-20,28300,2,2
B,1996-04-21,40400,3,3
B,1996-04-22,42358,3,3
B,1996-04-23,119700,4,3
B,1996-04-24,46415,2,1
B,1996-04-25,71900,5,5
B,1996-04-26,9600,1,1
B,1996-04-27,34100,1,1
B,1996-04-28,32100,1,1
B,1996-04-30,5425.799992918968,66,28
B,1996-05-01,72909,7,7
B,1996-05-02,21374,2,2
B,1996-05-03,24793,1,1
B,1996-05-04,12024,2,1
B,1996-05-05,110044,7,6
B,1996-05-06,3243,3,3
B,1996-05-07,13881,2,2
B,1996-05-08,98680,5,4
B,1996-05-09,132,1,1
B,1996-05-10,38773,5,5
B,1996-05-11,125442,3,2
B,1996-05-12,46992.60009765625,10,9
B,1996-05-13,29895,4,3
B,1996-05-14,53940,3,3
B,1996-05-15,51600,5,5
B,1996-05-16,28373,2,2
B,1996-05-17,1700,1,1
B,1996-05-18,3300,1,1
B,1996-05-19,37266,2,2
B,1996-05-20,71284,4,4
B,1996-05-21,41250,2,2
B,1996-05-22,13200,2,2
B,1996-05-23,30699,2,2
B,1996-05-25,64495,6,6
B,1996-05-26,98371,6,5
B,1996-05-27,77164,3,3
B,1996-05-28,101085,5,4
B,1996-05-29,44015,2,2
B,1996-05-31,42682.1999669075,69,28
B,1996-06-01,29596,2,2
B,1996-06-02,43344,3,2
B,1996-06-03,21600,1,1
B,1996-06-04,49000,4,3
B,1996-06-05,12240,3,3
B,1996-06-06,23108,2,2
B,1996-06-07,11463,3,3
B,1996-06-08,6470,2,1
B,1996-06-09,43900,2,2
B,1996-06-10,51246,4,4
B,1996-06-11,69866,4,3
B,1996-06-12,96743.30004882812,13,11
B,1996-06-13,46817,6,5
B,1996-06-14,19006,3,3
B,1996-06-15,39442,2,2
B,1996-06-16,83533,5,5
B,1996-06-17,111458,3,3
B,1996-06-18,47379,1,1
B,1996-06-19,12000,2,2
B,1996-06-20,12800,1,1
B,1996-06-21,104550,2,2
B,1996-06-22,7500,2,2
B,1996-06-23,4800,1,1
B,1996-06-24,111800,4,4
B,1996-06-25,17200,1,1
B,1996-06-26,4000,1,1
B,1996-06-27,6100,1,1
B,1996-06-28,13172,3,3
B,1996-06-29,14997,1,1
B,1996-06-30,13449.699983984232,67,28
B,1996-07-01,25951,3,3
B,1996-07-02,25574,2,2
B,1996-07-04,19648,4,4
B,1996-07-05,7040,4,4
B,1996-07-06,2543,2,2
B,1996-07-07,31570,4,4
B,1996-07-08,8110,1,1
B,1996-07-09,148507,8,7
B,1996-07-10,47388,3,3
B,1996-07-11,27988,3,3
B,1996-07-12,66486.7001953125,7,7
B,1996-07-13,52498,5,5
B,1996-07-14,55767,5,4
B,1996-07-15,3634,1,1
B,1996-07-16,6176,2,2
B,1996-07-17,7800,1,1
B,1996-07-19,3100,1,1
B,1996-07-20,29300,2,2
B,1996-07-21,25642,3,3
B,1996-07-22,37581,3,3
B,1996-07-23,43996,3,3
B,1996-07-24,89183,4,4
B,1996-07-25,43058,3,2
B,1996-07-26,115314,5,4
B,1996-07-27,31278,4,4
B,1996-07-28,13538,1,1
B,1996-07-29,45970,2,2
B,1996-07-30,145367,7,6
B,1996-07-31,36887.40001383424,71,30
B,1996-08-01,14760,2,2
B,1996-08-02,47498,5,5
B,1996-08-03,77400,3,3
B,1996-08-04,93724,5,4
B,1996-08-05,1640,2,2
B,1996-08-06,16252,2,2
B,1996-08-07,64119,5,5
B,1996-08-08,52261,3,2
B,1996-08-09,8152,2,2
B,1996-08-10,33878,3,3
B,1996-08-11,27099,2,2
B,1996-08-12,141866.599609375,18,13
B,1996-08-13,42978,4,4
B,1996-08-14,21606,3,3
B,1996-08-15,8792,2,2
B,1996-08-16,103059,4,4
B,1996-08-17,12349,1,1
B,1996-08-18,46081,2,2
B,1996-08-19,33588,3,3
B,1996-08-20,8200,1,1
B,1996-08-21,57784,5,5
B,1996-08-22,30600,1,1
B,1996-08-23,84655,6,6
B,1996-08-24,37274,2,2
B,1996-08-25,167548,5,4
B,1996-08-26,25085,2,2
B,1996-08-27,5493,1,1
B,1996-08-28,17595,1,1
B,1996-08-29,65613,5,5
B,1996-08-30,82971,5,5
B,1996-08-31,14637.299996376038,69,30
B,1996-09-02,146789,9,7
B,1996-09-03,52120,4,4
B,1996-09-04,22205,4,3
B,1996-09-05,555,1,1
B,1996-09-06,28670,5,5
B,1996-09-07,24954,4,4
B,1996-09-08,68923,4,4
B,1996-09-09,15905,4,4
B,1996-09-10,22534,3,3
B,1996-09-11,8900,1,1
B,1996-09-12,122178.29956054688,16,13
B,1996-09-13,19274,2,2
B,1996-09-14,68858,5,5
B,1996-09-15,68673,3,3
B,1996-09-16,33835,2,2
B,1996-09-17,57316,3,3
B,1996-09-18,67118,4,4
B,1996-09-19,54453,2,2
B,1996-09-20,96266,4,3
B,1996-09-21,20200,1,1
B,1996-09-22,168843,6,4
B,1996-09-23,66031,2,2
B,1996-09-24,77518,3,3
B,1996-09-25,16400,1,1
B,1996-09-26,30037,1,1
B,1996-09-27,15700,2,2
B,1996-09-28,3400,2,2
B,1996-09-29,15500,2,2
B,1996-09-30,63558.60002708435,75,30
B,1996-10-01,41953,2,1
B,1996-10-02,79300,3,3
B,1996-10-03,45787,4,4
B,1996-10-05,13640,4,4
B,1996-10-06,16252,2,2
B,1996-10-07,55690,7,5
B,1996-10-08,8110,1,1
B,1996-10-09,132,1,1
B,1996-10-10,36108,4,4
B,1996-10-11,84709,5,5
B,1996-10-12,152282.00048828125,15,13
B,1996-10-13,19274,2,2
B,1996-10-14,40126,5,5
B,1996-10-15,14400,1,1
B,1996-10-16,107206,4,4
B,1996-10-17,193113,6,5
B,1996-10-18,54567,3,2
B,1996-10-19,5100,1,1
B,1996-10-20,9000,1,1
B,1996-10-21,25735,2,2
B,1996-10-22,109756,5,5
B,1996-10-23,79868,3,2
B,1996-10-24,38253,2,2
B,1996-10-25,49811,2,2
B,1996-10-26,39633,2,1
B,1996-10-28,64048,5,5
B,1996-10-29,17811,2,2
B,1996-10-30,9300,1,1
B,1996-10-31,103451.60002565384,75,30
B,1996-11-01,89895,5,3
B,1996-11-02,28593,3,3
B,1996-11-04,56114,2,2
B,1996-11-05,30480,3,3
B,1996-11-06,24328,3,3
B,1996-11-07,15083,3,3
B,1996-11-08,9270,2,2
B,1996-11-09,76367,5,5
B,1996-11-10,32868,4,4
B,1996-11-11,6500,1,1
B,1996-11-12,71714.2001953125,11,11
B,1996-11-13,16378,2,2
B,1996-11-14,11567,1,1
B,1996-11-15,49211,1,1
B,1996-11-16,11000,2,2
B,1996-11-17,48200,3,3
B,1996-11-18,32594,4,4
B,1996-11-19,25597,3,2
B,1996-11-20,77679,5,3
B,1996-11-21,183878,10,7
B,1996-11-22,69642,3,3
B,1996-11-23,33300,1,1
B,1996-11-25,6000,2,2
B,1996-11-26,30816,2,2
B,1996-11-27,16718,4,4
B,1996-11-28,57242,3,3
B,1996-11-30,14378.100005149841,76,31
B,1996-12-01,77435,5,4
B,1996-12-02,38780,3,3
B,1996-12-03,32182,5,4
B,1996-12-04,10220,2,2
B,1996-12-05,75076,8,8
B,1996-12-06,30108,3,3
B,1996-12-07,8763,2,2
B,1996-12-08,10180,2,1
B,1996-12-09,97374,3,2
B,1996-12-10,55417,4,4
B,1996-12-11,47108,7,7
B,1996-12-12,112541.80053710938,16,16
B,1996-12-13,28330,4,4
B,1996-12-14,33622,4,3
B,1996-12-15,85453,3,3
B,1996-12-16,74218,5,5
B,1996-12-17,35427,5,5
B,1996-12-18,17884,3,3
B,1996-12-19,13800,3,3
B,1996-12-20,59433,4,4
B,1996-12-21,19300,5,5
B,1996-12-22,9800,1,1
B,1996-12-23,55655,3,3
B,1996-12-24,43904,2,1
B,1996-12-25,24312,1,1
B,1996-12-27,9100,3,3
B,1996-12-28,6800,1,1
B,1996-12-29,12750,2,2
B,1996-12-31,100070.8999953866,81,31
B,1997-01-01,155273,10,9
B,1997-01-02,107312,6,6
B,1997-01-03,34596,5,5
B,1997-01-04,55471,3,3
B,1997-01-05,106480,12,12
B,1997-01-06,87859,9,8
B,1997-01-07,90852,8,8
B,1997-01-08,40386,6,5
B,1997-01-09,48856,6,5
B,1997-01-10,88076,11,9
B,1997-01-11,14100,3,3
B,1997-01-12,74765.40063476562,17,14
B,1997-01-13,163944,8,7
B,1997-01-14,31787,5,4
B,1997-01-15,50871,5,5
B,1997-01-16,72140,9,7
B,1997-01-17,63547,4,4
B,1997-01-18,53904,6,4
B,1997-01-19,111948,6,5
B,1997-01-20,133833,9,7
B,1997-01-21,30000,7,6
B,1997-01-22,38800,6,6
B,1997-01-23,33600,4,3
B,1997-01-24,13200,4,4
B,1997-01-26,52300,7,7
B,1997-01-27,25900,3,3
B,1997-01-28,20782,2,2
B,1997-01-29,67310,5,4
B,1997-01-30,44791,6,6
B,1997-01-31,41931.599997997284,89,31
B,1997-02-02,5700,1,1
B,1997-02-03,46137,2,2
B,1997-02-04,23200,1,1
B,1997-02-05,101635,3,2
B,1997-02-06,20843,4,4
B,1997-02-07,8894,1,1
B,1997-02-08,28457,4,4
B,1997-02-09,119251,8,7
B,1997-02-10,34736,3,3
B,1997-02-11,18100,2,2
B,1997-02-12,108689.2998046875,14,13
B,1997-02-13,127963,6,6
B,1997-02-14,16920,2,2
B,1997-02-15,24968,2,2
B,1997-02-16,13200,2,2
B,1997-02-17,70018,4,4
B,1997-02-18,84485,4,4
B,1997-02-19,61800,4,4
B,1997-02-20,49019,2,2
B,1997-02-21,35600,1,1
B,1997-02-22,46991,3,3
B,1997-02-23,51851,2,2
B,1997-02-24,6000,1,1
B,1997-02-25,1800,1,1
B,1997-02-26,52596,2,2
B,1997-02-27,16600,1,1
B,1997-02-28,5201.599990844727,81,31
B,1997-03-01,1500,1,1
B,1997-03-02,75152,5,5
B,1997-03-03,4500,1,1
B,1997-03-04,42098,1,1
B,1997-03-05,1085,1,1
B,1997-03-06,17270,3,3
B,1997-03-07,26676,6,6
B,1997-03-08,30802,6,5
B,1997-03-09,4200,1,1
B,1997-03-10,31612,4,3
B,1997-03-11,39900,3,3
B,1997-03-12,70949.5,11,9
B,1997-03-13,31095,4,4
B,1997-03-14,77111,5,5
B,1997-03-15,101703,3,3
B,1997-03-16,34489,2,2
B,1997-03-17,17778,1,1
B,1997-03-18,151854,6,5
B,1997-03-19,47000,2,2
B,1997-03-20,126400,4,4
B,1997-03-21,97483,7,6
B,1997-03-22,36893,2,2
B,1997-03-23,44868,3,3
B,1997-03-24,40300,2,2
B,1997-03-25,53713,3,3
B,1997-03-26,47390,2,2
B,1997-03-27,68442,5,4
B,1997-03-28,70187,2,2
B,1997-03-29,24852,2,2
B,1997-03-30,99842,5,5
B,1997-03-31,89056.50002530217,83,31
B,1997-04-01,46100,3,3
B,1997-04-03,17800,2,2
B,1997-04-04,11396,1,1
B,1997-04-05,106665,5,3
B,1997-04-06,17285,2,2
B,1997-04-07,35697,4,4
B,1997-04-08,23009,3,3
B,1997-04-10,37347,5,5
B,1997-04-12,39557.900146484375,10,9
B,1997-04-13,109964,7,7
B,1997-04-14,45306,3,3
B,1997-04-15,99042,5,5
B,1997-04-16,71925,5,4
B,1997-04-17,67761,4,3
B,1997-04-18,13702,1,1
B,1997-04-19,21600,1,1
B,1997-04-20,112231,8,8
B,1997-04-21,5000,1,1
B,1997-04-22,149412,5,4
B,1997-04-23,80162,2,2
B,1997-04-24,8545,1,1
B,1997-04-25,11700,1,1
B,1997-04-26,48562,2,2
B,1997-04-27,46346,3,3
B,1997-04-28,12300,1,1
B,1997-04-29,45622,3,3
B,1997-04-30,39547.5999712497,78,31
B,1997-05-01,77468,2,2
B,1997-05-02,7800,1,1
B,1997-05-03,87260,6,5
B,1997-05-04,48890,1,1
B,1997-05-05,25240,3,3
B,1997-05-06,29427,3,3
B,1997-05-07,80289,6,6
B,1997-05-08,21280,3,2
B,1997-05-09,61193,4,4
B,1997-05-10,65039,5,4
B,1997-05-11,94204,2,1
B,1997-05-12,108944.49975585938,14,12
B,1997-05-13,108509,5,4
B,1997-05-14,23987,4,4
B,1997-05-15,6700,1,1
B,1997-05-16,19557,2,2
B,1997-05-17,79535,5,5
B,1997-05-18,100,1,1
B,1997-05-19,98168,5,5
B,1997-05-20,112783,6,5
B,1997-05-21,7058,2,2
B,1997-05-22,75521,4,4
B,1997-05-23,28696,2,2
B,1997-05-24,74612,3,3
B,1997-05-25,9500,1,1
B,1997-05-26,25300,3,3
B,1997-05-27,11420,2,2
B,1997-05-28,109438,3,2
B,1997-05-29,44303,3,2
B,1997-05-30,30800,2,2
B,1997-05-31,136202.40000210702,83,31
B,1997-06-01,28255,2,2
B,1997-06-02,53238,3,3
B,1997-06-03,158715,6,4
B,1997-06-04,30200,3,3
B,1997-06-05,169098,8,8
B,1997-06-06,42714,4,3
B,1997-06-07,8763,2,2
B,1997-06-08,11200,3,3
B,1997-06-09,111008,5,5
B,1997-06-10,23403,2,2
B,1997-06-11,108307,5,4
B,1997-06-12,61601.10009765625,6,6
B,1997-06-13,27163,3,3
B,1997-06-14,67929,7,5
B,1997-06-16,119694,5,3
B,1997-06-17,67700,3,3
B,1997-06-18,40700,2,2
B,1997-06-19,191509,10,8
B,1997-06-20,66539,3,3
B,1997-06-21,193922,8,7
B,1997-06-22,18000,1,1
B,1997-06-23,63578,2,2
B,1997-06-24,6228,1,1
B,1997-06-25,85686,5,5
B,1997-06-26,47607,3,3
B,1997-06-27,41440,2,2
B,1997-06-28,8856,2,2
B,1997-06-29,130812,7,3
B,1997-06-30,70265.59996849298,80,31
B,1997-07-01,10892,1,1
B,1997-07-02,41456,1,1
B,1997-07-04,65129,5,4
B,1997-07-05,226484,10,6
B,1997-07-06,42013,3,3
B,1997-07-07,14110,4,4
B,1997-07-08,9570,3,3
B,1997-07-09,89059,7,7
B,1997-07-10,67665,4,4
B,1997-07-12,135931,14,11
B,1997-07-13,14061,2,2
B,1997-07-14,33887,3,3
B,1997-07-15,22220,2,2
B,1997-07-16,80657,7,7
B,1997-07-17,74577,4,4
B,1997-07-18,68471,6,6
B,1997-07-19,162301,7,6
B,1997-07-20,18000,2,2
B,1997-07-21,111859,6,5
B,1997-07-22,61250,4,4
B,1997-07-23,93590,3,3
B,1997-07-24,40309,2,2
B,1997-07-25,44200,2,2
B,1997-07-26,205904,7,5
B,1997-07-29,25384,2,1
B,1997-07-30,68831,3,3
B,1997-07-31,50496.39996633679,84,31
B,1997-08-02,15600,2,2
B,1997-08-03,212132,7,6
B,1997-08-04,6300,1,1
B,1997-08-05,60452,4,4
B,1997-08-06,102325,7,7
B,1997-08-07,52608,7,6
B,1997-08-08,22900,2,2
B,1997-08-09,41243,3,3
B,1997-08-10,56434,6,5
B,1997-08-11,29832,2,2
B,1997-08-12,180153.80004882812,13,9
B,1997-08-13,34696,2,2
B,1997-08-14,26226,3,3
B,1997-08-15,74943,6,6
B,1997-08-16,44690,3,3
B,1997-08-17,64895,3,3
B,1997-08-18,122952,6,6
B,1997-08-19,48191,3,2
B,1997-08-22,54052,2,2
B,1997-08-24,28300,3,3
B,1997-08-25,43710,2,2
B,1997-08-26,32980,1,1
B,1997-08-27,49309,2,2
B,1997-08-28,15455,1,1
B,1997-08-29,81889,3,3
B,1997-08-30,9800,2,2
B,1997-08-31,141932.3000152111,80,31
B,1997-09-01,47705,3,2
B,1997-09-02,40468,4,3
B,1997-09-03,3500,1,1
B,1997-09-04,12600,1,1
B,1997-09-05,9855,2,2
B,1997-09-06,20539,4,4
B,1997-09-07,47187,5,5
B,1997-09-08,8110,1,1
B,1997-09-09,63251,4,4
