account_id,loan_id,trans_id,trans_amount,balance,k_symbol,loan_amount,status,duration,payments
3050,5595,3631322,130.5,25755.7,UROK,82896,A,12,6908.0
2694,5519,790080,14.6,39161.9,SLUZBY,91632,A,12,7636.0
4337,5861,3663863,148.4,28589.0,UROK,51408,A,24,2142.0
4414,5877,3664379,98.8,18902.4,UROK,97224,A,24,4051.0
8173,6678,2477481,14.6,45313.6,SLUZBY,80340,A,12,6695.0
8129,6668,2464959,14.6,35482.8,SLUZBY,74736,A,36,2076.0
1603,5285,3583033,98.0,23373.0,UROK,78936,A,12,6578.0
1762,5310,3588200,175.3,48578.0,UROK,248148,A,36,6893.0
1801,5316,3589612,64.3,9804.7,UROK,165960,A,36,4610.0
2486,5479,726869,14.6,37247.7,SLUZBY,24516,A,12,2043.0
3354,5657,3641322,165.1,40254.2,UROK,4980,A,12,415.0
5256,6072,3451547,176.0,39563.0,UROK,193968,A,36,5388.0
5428,6111,3452038,245.8,82978.5,UROK,174744,B,24,7281.0
8982,6808,3505968,42.8,22206.7,UROK,227880,A,36,6330.0
8625,6745,3502467,150.9,19069.2,UROK,47304,A,24,1971.0
8129,6668,3496816,169.2,35497.4,UROK,74736,A,36,2076.0
9104,6841,3507848,64.9,60156.4,UROK,172080,A,48,3585.0
9188,6863,3508722,78.4,25634.2,UROK,127080,A,60,2118.0
9034,6820,3506672,138.4,28848.6,UROK,38148,A,12,3179.0
8330,6699,3499119,153.6,41177.7,UROK,7656,A,24,319.0
8051,6647,3495783,169.7,43830.7,UROK,208320,A,48,4340.0
8073,6650,3496003,80.3,10753.9,UROK,49320,B,12,4110.0
8475,6721,3500461,98.9,28925.5,UROK,21072,A,24,878.0
8564,6737,3501696,228.6,94615.6,UROK,76680,A,24,3195.0
8260,6686,3498221,206.6,50799.8,UROK,224604,A,36,6239.0
8489,6725,3500809,140.7,36254.8,UROK,265320,A,36,7370.0
8519,6729,3501137,114.1,37268.8,UROK,74688,A,12,6224.0
8261,6687,3498289,151.7,45772.5,UROK,87840,A,24,3660.0
8041,6645,3495549,262.8,65582.5,UROK,140400,A,36,3900.0
8566,6738,3501759,34.8,6806.9,UROK,230220,B,36,6395.0
8173,6678,3497313,147.8,45328.2,UROK,80340,A,12,6695.0
4576,5918,1339624,14.6,26045.3,SLUZBY,300204,A,36,8339.0
5442,6112,1602956,14.6,10656.5,SLUZBY,174744,B,24,7281.0
5428,6111,1599147,14.6,82963.9,SLUZBY,174744,B,24,7281.0
5428,6111,1598942,5700.0,77263.9,SIPO,174744,B,24,7281.0
8027,6642,2434869,30.0,57818.7,SLUZBY,77640,A,12,6470.0
8073,6650,2449008,100.0,10653.9,SLUZBY,49320,B,12,4110.0
8051,6647,2442643,30.0,43800.7,SLUZBY,208320,A,48,4340.0
2762,5533,810604,14.6,73664.6,SLUZBY,111384,A,24,4641.0
4414,5877,1291698,14.6,18887.8,SLUZBY,97224,A,24,4051.0
790,5126,3445880,64.8,1544.9,UROK,208128,B,48,4336.0
1527,5269,3446958,281.2,33756.6,UROK,164052,B,36,4557.0
1106,5176,3446216,138.3,39355.6,UROK,192552,B,24,8023.0
347,5045,3445358,104.1,23100.9,UROK,187224,B,24,7801.0
1787,5314,3447228,260.9,83373.8,UROK,96396,B,12,8033.0
8625,6745,2610936,14.6,19205.5,SLUZBY,47304,A,24,1971.0
8566,6738,2593476,14.6,6792.3,SLUZBY,230220,B,36,6395.0
10105,7061,3047836,14.6,53390.6,SLUZBY,121896,A,24,5079.0
2176,5395,3602072,179.6,55715.4,UROK,299088,B,36,8308.0
2167,5390,3601859,170.1,40261.9,UROK,170256,A,24,7094.0
7401,6499,2243073,14.6,27145.7,SLUZBY,80952,A,24,3373.0
7445,6509,2256461,14.6,2314.4,SLUZBY,55368,A,24,2307.0
1787,5314,523996,30.0,83343.8,SLUZBY,96396,B,12,8033.0
1978,5351,581509,30.0,45235.3,SLUZBY,205200,A,36,5700.0
7454,6512,2259150,14.6,20908.8,SLUZBY,63312,A,48,1319.0
7485,6520,2268189,14.6,20195.3,SLUZBY,91200,A,24,3800.0
7607,6546,2305482,14.6,45153.7,SLUZBY,31728,A,24,1322.0
1603,5285,470995,14.6,23358.4,SLUZBY,78936,A,12,6578.0
290,5032,3540238,240.2,75313.7,UROK,123696,A,48,2577.0
1166,5189,3569120,105.4,28667.8,UROK,149040,A,48,3105.0
1978,5351,3595966,163.6,45265.3,UROK,205200,A,36,5700.0
6425,6306,1897596,14.6,23324.7,SLUZBY,36684,A,12,3057.0
6363,6297,1879592,14.6,37302.9,SLUZBY,17508,A,12,1459.0
7857,6598,2383003,14.6,48255.7,SLUZBY,68112,A,12,5676.0
10320,7104,3110618,14.6,30984.5,SLUZBY,259740,A,60,4329.0
10364,7121,3123239,14.6,24504.3,SLUZBY,21924,A,36,609.0
10266,7097,3094897,14.6,-2299.0,SLUZBY,75624,B,24,3151.0
816,5131,3557026,351.7,84045.3,UROK,48624,A,24,2026.0
813,5130,3556874,125.1,34375.4,UROK,24312,A,12,2026.0
5228,6066,1535189,100.0,44486.6,SLUZBY,173808,A,24,7242.0
5215,6064,1531513,14.6,28416.1,SLUZBY,14628,A,12,1219.0
5120,6038,1501944,14.6,75910.9,SLUZBY,323472,A,48,6739.0
2,4959,639,14.6,26229.6,SLUZBY,80952,A,24,3373.0
1801,5316,527967,14.6,9790.1,SLUZBY,165960,A,36,4610.0
1527,5269,449188,100.0,33656.6,SLUZBY,164052,B,36,4557.0
173,5002,3536194,148.4,39474.6,UROK,104808,A,12,8734.0
790,5126,232342,14.6,1530.3,SLUZBY,208128,B,48,4336.0
4937,6004,1450460,14.6,27948.6,SLUZBY,143904,A,24,5996.0
4894,5997,1437022,14.6,36291.9,SLUZBY,117024,A,24,4876.0
9307,6895,2810404,14.6,15571.2,SLUZBY,41904,A,12,3492.0
9236,6876,2789520,14.6,22592.3,SLUZBY,86616,A,12,7218.0
9265,6888,2798194,14.6,90839.5,SLUZBY,39576,A,12,3298.0
9337,6903,2820491,14.6,33360.4,SLUZBY,52128,A,24,2172.0
9403,6919,2841445,30.0,25066.3,SLUZBY,120888,A,36,3358.0
2705,5523,794150,100.0,23095.5,SLUZBY,93888,A,36,2608.0
2962,5576,869993,14.6,83839.4,SLUZBY,31248,A,12,2604.0
2419,5464,3609864,207.8,58970.3,UROK,95808,A,12,7984.0
2486,5479,3612234,179.2,37262.3,UROK,24516,A,12,2043.0
4448,5887,3664825,125.4,36678.2,UROK,192744,A,36,5354.0
4427,5882,3664624,97.0,21321.2,UROK,87816,A,12,7318.0
5270,6077,3669827,231.9,72703.5,UROK,79608,A,24,3317.0
5215,6064,3669483,110.1,28430.7,UROK,14628,A,12,1219.0
5228,6066,3669583,240.1,44586.6,UROK,173808,A,24,7242.0
5481,6120,3671076,129.1,39180.2,UROK,209184,A,48,4358.0
4576,5918,3665670,108.4,26059.9,UROK,300204,A,36,8339.0
4937,6004,3667915,172.3,27963.2,UROK,143904,A,24,5996.0
4894,5997,3667571,131.1,36306.5,UROK,117024,A,24,4876.0
5120,6038,3668916,270.4,75925.5,UROK,323472,A,48,6739.0
5442,6112,3670847,53.6,10671.1,UROK,174744,B,24,7281.0
5622,6150,3671906,162.0,37057.8,UROK,83016,A,12,6918.0
7607,6546,3490519,179.6,45168.3,UROK,31728,A,24,1322.0
7485,6520,3489024,117.9,20209.9,UROK,91200,A,24,3800.0
8982,6808,3477982,76.6,22163.8,UROK,227880,A,36,6330.0
7857,6598,3493124,160.4,48270.3,UROK,68112,A,12,5676.0
7769,6580,3492336,197.7,60040.9,UROK,196080,A,48,4085.0
7445,6509,3488407,27.2,2263.0,UROK,55368,A,24,2307.0
9104,6841,3478755,155.2,60311.6,UROK,172080,A,48,3585.0
7401,6499,3487899,112.0,27160.3,UROK,80952,A,24,3373.0
7844,6596,3492986,189.6,49558.4,UROK,91584,A,24,3816.0
9034,6820,3478308,138.4,28987.0,UROK,38148,A,12,3179.0
8027,6642,3495348,221.4,57848.7,UROK,77640,A,12,6470.0
9188,6863,3479201,103.2,25737.3,UROK,127080,A,60,2118.0
9307,6895,3479829,54.0,15585.8,UROK,41904,A,12,3492.0
7965,6624,3494362,256.2,63945.1,UROK,71460,A,12,5955.0
7753,6577,3492052,126.9,47716.8,UROK,51696,A,24,2154.0
7454,6512,3488660,76.9,20923.4,UROK,63312,A,48,1319.0
9236,6876,3479541,89.2,22550.9,UROK,86616,A,12,7218.0
9265,6888,3479729,319.9,90546.0,UROK,39576,A,12,3298.0
2762,5533,3621894,212.9,73679.2,UROK,111384,A,24,4641.0
5270,6077,1549040,14.6,72688.9,SLUZBY,79608,A,24,3317.0
6473,6316,1911089,14.6,26124.6,SLUZBY,76908,B,12,6409.0
6555,6336,1935763,30.0,91862.1,SLUZBY,212400,A,36,5900.0
6555,6336,1935833,29500.0,62362.1,,212400,A,36,5900.0
9188,6863,2776100,14.6,25722.7,SLUZBY,127080,A,60,2118.0
4448,5887,1302569,14.6,36663.6,SLUZBY,192744,A,36,5354.0
4427,5882,1296437,14.6,21306.6,SLUZBY,87816,A,12,7318.0
8625,6745,3476307,150.9,19220.1,UROK,47304,A,24,1971.0
8330,6699,3474664,183.2,41024.1,UROK,7656,A,24,319.0
8475,6721,3475377,127.7,28826.6,UROK,21072,A,24,878.0
8489,6725,3475467,171.8,36426.6,UROK,265320,A,36,7370.0
8566,6738,3476036,45.3,6772.1,UROK,230220,B,36,6395.0
8519,6729,3475631,169.4,37438.2,UROK,74688,A,12,6224.0
8261,6687,3474084,158.3,45620.8,UROK,87840,A,24,3660.0
8564,6737,3475973,411.9,94387.0,UROK,76680,A,24,3195.0
9828,6996,2967415,14.6,35705.5,SLUZBY,126600,A,24,5275.0
9833,6998,2969246,14.6,38764.6,SLUZBY,97632,A,12,8136.0
11265,7284,3394090,14.6,17976.4,SLUZBY,52788,A,12,4399.0
11135,7262,3527947,183.5,45660.9,UROK,182628,A,36,5073.0
10663,7176,3523191,310.0,81561.7,UROK,260028,A,36,7223.0
11111,7259,3527791,83.0,19150.2,UROK,108144,A,36,3004.0
11021,7241,3526881,235.5,71505.3,UROK,168984,B,24,7041.0
10911,7220,3525712,122.1,30188.7,UROK,131292,A,36,3647.0
10973,7235,3526464,159.7,52098.0,UROK,154416,A,48,3217.0
11265,7284,3528755,79.1,17991.0,UROK,52788,A,12,4399.0
11013,7240,3526815,154.6,48928.1,UROK,274740,A,60,4579.0
10738,7192,3524012,71.2,15313.4,UROK,115992,A,36,3222.0
2,4959,3530494,108.2,26244.2,UROK,80952,A,24,3373.0
10940,7226,3526013,192.0,40486.6,UROK,197748,A,36,5493.0
11065,7249,3527304,102.9,26440.8,UROK,69360,A,48,1445.0
10439,7137,3521295,225.0,59086.1,UROK,151560,A,24,6315.0
2962,5576,3628509,264.4,83854.0,UROK,31248,A,12,2604.0
3834,5754,1122497,14.6,21532.4,SLUZBY,23052,A,12,1921.0
8330,6699,2525068,14.6,41163.1,SLUZBY,7656,A,24,319.0
8261,6687,2502862,14.6,45757.9,SLUZBY,87840,A,24,3660.0
8260,6686,2502116,14.6,50785.2,SLUZBY,224604,A,36,6239.0
8564,6737,2592454,14.6,94601.0,SLUZBY,76680,A,24,3195.0
8519,6729,2579478,14.6,37423.6,SLUZBY,74688,A,12,6224.0
8475,6721,2567531,14.6,28910.9,SLUZBY,21072,A,24,878.0
8489,6725,2571763,14.6,36412.0,SLUZBY,265320,A,36,7370.0
816,5131,238964,15584.0,68446.7,,48624,A,24,2026.0
2762,5533,810158,38484.0,112149.0,,111384,A,24,4641.0
2762,5533,810565,1800.0,110349.0,,111384,A,24,4641.0
2762,5533,810677,61700.0,48648.6,,111384,A,24,4641.0
1787,5314,523787,3400.0,79943.8,SIPO,96396,B,12,8033.0
9265,6888,2798264,29300.0,61539.5,,39576,A,12,3298.0
5270,6077,1549001,4500.0,68188.9,,79608,A,24,3317.0
7769,6580,2355739,18300.0,41726.3,,196080,A,48,4085.0
8173,6678,2477547,7100.0,38213.6,,80340,A,12,6695.0
2419,5464,706176,22087.0,81057.3,,95808,A,12,7984.0
7965,6624,2414874,10972.0,74917.1,,71460,A,12,5955.0
8073,6650,2449072,6500.0,17153.9,,49320,B,12,4110.0
10105,7061,3047622,5400.0,47990.6,,121896,A,24,5079.0
7857,6598,2383068,12600.0,35655.7,,68112,A,12,5676.0
2705,5523,794215,1800.0,24895.5,,93888,A,36,2608.0
290,5032,87072,23800.0,51513.7,,123696,A,48,2577.0
7123,6456,2102932,6000.0,91663.7,,47016,A,12,3918.0
816,5131,239125,20300.0,48146.7,,48624,A,24,2026.0
11013,7240,3314935,19650.0,29248.1,,274740,A,60,4579.0
10973,7235,3302625,42064.0,94132.0,,154416,A,48,3217.0
9472,6929,2862561,32000.0,60817.4,,36396,A,12,3033.0
2176,5395,637623,17500.0,38200.8,,299088,B,36,8308.0
2694,5519,790149,6100.0,33061.9,,91632,A,12,7636.0
5428,6111,1599110,7500.0,69763.9,,174744,B,24,7281.0
7769,6580,2355569,10700.0,31026.3,,196080,A,48,4085.0
3050,5595,895078,400.0,25341.1,,82896,A,12,6908.0
813,5130,237853,11700.0,22660.8,,24312,A,12,2026.0
2176,5395,637155,18805.0,57005.8,,299088,B,36,8308.0
4337,5861,1267838,28285.0,56874.0,,51408,A,24,2142.0
2762,5533,810271,5000.0,43648.6,,111384,A,24,4641.0
8051,6647,2442713,7500.0,36300.7,,208320,A,48,4340.0
8027,6642,2434935,14200.0,43618.7,,77640,A,12,6470.0
7454,6512,2259001,1100.0,19808.8,,63312,A,48,1319.0
9403,6919,2841175,3300.0,21766.3,,120888,A,36,3358.0
4427,5882,1296503,4400.0,25706.6,,87816,A,12,7318.0
7753,6577,2350096,9500.0,38202.2,,51696,A,24,2154.0
816,5131,238716,21740.0,92516.7,,48624,A,24,2026.0
816,5131,238713,22630.0,70776.7,,48624,A,24,2026.0
10940,7226,3292257,7517.0,32955.0,SIPO,197748,A,36,5493.0
9472,6929,2862251,2400.0,58417.4,,36396,A,12,3033.0
2176,5395,637278,1085.0,55920.8,SIPO,299088,B,36,8308.0
9656,6965,2915304,10721.0,13545.2,SIPO,139536,A,24,5814.0
5622,6150,1657664,2600.0,34443.2,,83016,A,12,6918.0
8173,6678,2477184,40840.0,79053.6,,80340,A,12,6695.0
4414,5877,1291330,10838.0,29725.8,,97224,A,24,4051.0
7401,6499,2242869,7266.0,19879.7,SIPO,80952,A,24,3373.0
1603,5285,471062,2400.0,25758.4,,78936,A,12,6578.0
1603,5285,470803,1187.0,24571.4, ,78936,A,12,6578.0
6425,6306,1897403,6400.0,16924.7,SIPO,36684,A,12,3057.0
7844,6596,2378534,31937.0,81495.4,,91584,A,24,3816.0
5228,6066,1535055,15849.0,78318.6,,173808,A,24,7242.0
5215,6064,1531070,2.0,28414.1,SIPO,14628,A,12,1219.0
9265,6888,2797962,9493.0,52046.5,SIPO,39576,A,12,3298.0
5270,6077,1548906,15659.0,52529.9,,79608,A,24,3317.0
9188,6863,2776170,400.0,25322.7,,127080,A,60,2118.0
4427,5882,1296177,9924.0,35630.6,,87816,A,12,7318.0
4448,5887,1302380,4700.0,31963.6,,192744,A,36,5354.0
9828,6996,2967285,14044.0,53309.5,,126600,A,24,5275.0
11265,7284,3393753,7618.0,25594.4,,52788,A,12,4399.0
8261,6687,2502565,413.0,45344.9, ,87840,A,24,3660.0
8566,6738,2593209,555.0,6237.3,SIPO,230220,B,36,6395.0
5891,6202,1736694,4600.0,25145.6,,65184,A,12,5432.0
6040,6229,1781441,1321.0,30676.4, ,11736,A,24,489.0
11065,7249,3331525,11855.0,38281.2,,69360,A,48,1445.0
8027,6642,2434619,38818.0,82436.7,,77640,A,12,6470.0
10105,7061,3047503,11866.0,59856.6,,121896,A,24,5079.0
7485,6520,2267987,10279.0,9916.3,SIPO,91200,A,24,3800.0
790,5126,232145,2600.0,-1069.7,,208128,B,48,4336.0
9307,6895,2810043,3000.0,12571.2,,41904,A,12,3492.0
3834,5754,1122050,3114.0,18418.4,SIPO,23052,A,12,1921.0
8489,6725,2571459,17606.0,54018.0,,265320,A,36,7370.0
8475,6721,2567159,6492.0,35402.9,,21072,A,24,878.0
6030,6227,1777729,20037.0,63705.2,,28248,A,24,1177.0
6051,6232,1784357,4987.0,22466.5,,276660,B,36,7685.0
7133,6460,2106884,1600.0,23053.3,,48672,A,36,1352.0
6930,6407,2044886,19200.0,42000.5,,25944,A,24,1081.0
816,5131,239126,41300.0,80080.7,,48624,A,24,2026.0
816,5131,238896,4514.0,75566.7,SIPO,48624,A,24,2026.0
9591,6950,2895484,8213.0,42704.2,,104712,A,24,4363.0
1843,5325,541696,17632.0,45104.3,,105804,A,36,2939.0
5622,6150,1657316,6327.0,28116.2,SIPO,83016,A,12,6918.0
4414,5877,1291474,3509.0,26216.8, ,97224,A,24,4051.0
7454,6512,2258857,2306.0,17502.8,SIPO,63312,A,48,1319.0
7607,6546,2305255,6020.0,29633.7,SIPO,31728,A,24,1322.0
10364,7121,3122939,14493.0,38997.3,,21924,A,36,609.0
10266,7097,3094963,9600.0,7283.4,,75624,B,24,3151.0
9307,6895,2810255,12845.0,36701.2,,41904,A,12,3492.0
9307,6895,2809965,41629.0,49546.2,,41904,A,12,3492.0
9188,6863,2775594,12710.0,38032.7,,127080,A,60,2118.0
3834,5754,1122194,3189.0,15229.4,POJISTNE,23052,A,12,1921.0
8566,6738,2593281,8894.0,-2656.7, ,230220,B,36,6395.0
7769,6580,2355506,4800.0,26226.3,,196080,A,48,4085.0
5952,6216,1754393,1374.0,39577.3, ,141240,A,24,5885.0
6118,6244,1803936,42157.0,42357.0,,270648,B,36,7518.0
6051,6232,1784501,4900.0,17566.5,,276660,B,36,7685.0
10663,7176,3213628,46900.0,78000.7,,260028,A,36,7223.0
10663,7176,3213629,25400.0,52600.7,,260028,A,36,7223.0
10738,7192,3235281,24751.0,39848.4,,115992,A,36,3222.0
10663,7176,3213160,43339.0,124901.0,,260028,A,36,7223.0
11021,7241,3317996,25600.0,37490.7,,168984,B,24,7041.0
3354,5657,982752,10352.0,41106.2,,4980,A,12,415.0
9640,6960,2910870,4700.0,20192.9,,76416,A,24,3184.0
10439,7137,3145129,37890.0,96976.1,,151560,A,24,6315.0
8260,6686,2501891,37435.0,88220.2,,224604,A,36,6239.0
5428,6111,1599011,12183.0,57580.9,,174744,B,24,7281.0
7965,6624,2415273,24300.0,50617.1,,71460,A,12,5955.0
4414,5877,1291402,3716.0,22500.8,SIPO,97224,A,24,4051.0
7454,6512,2258785,4166.0,21668.8,,63312,A,48,1319.0
1978,5351,581575,5200.0,40035.3,,205200,A,36,5700.0
1603,5285,470731,2359.0,22212.4,SIPO,78936,A,12,6578.0
10320,7104,3110683,1600.0,29384.5,,259740,A,60,4329.0
5215,6064,1531214,372.0,28042.1,POJISTNE,14628,A,12,1219.0
5215,6064,1531142,5315.0,22727.1, ,14628,A,12,1219.0
4427,5882,1296249,5005.0,30625.6,SIPO,87816,A,12,7318.0
9833,6998,2968828,48816.0,87580.6,,97632,A,12,8136.0
11135,7262,3352827,15469.0,61129.9,,182628,A,36,5073.0
8261,6687,2502929,11500.0,33844.9,,87840,A,24,3660.0
8564,6737,2592252,5483.0,89118.0, ,76680,A,24,3195.0
3050,5595,894803,41.0,59026.1,POJISTNE,82896,A,12,6908.0
10940,7226,3292185,24144.0,57099.0,,197748,A,36,5493.0
10911,7220,3284063,21882.0,52040.7,,131292,A,36,3647.0
9591,6950,2895473,32012.0,74716.2,,104712,A,24,4363.0
8041,6645,2439230,19200.0,46382.5,,140400,A,36,3900.0
4414,5877,1291761,900.0,23400.8,,97224,A,24,4051.0
1978,5351,581037,34202.0,74237.3,,205200,A,36,5700.0
10320,7104,3110288,25973.0,55357.5,,259740,A,60,4329.0
5215,6064,1530998,15487.0,37314.1,,14628,A,12,1219.0
9403,6919,2841247,3225.0,18541.3,SIPO,120888,A,36,3358.0
2705,5523,793939,10723.0,14172.5,SIPO,93888,A,36,2608.0
5270,6077,1549114,13600.0,38929.9,,79608,A,24,3317.0
9188,6863,2775810,471.0,29559.7, ,127080,A,60,2118.0
4448,5887,1302452,3318.0,28645.6,,192744,A,36,5354.0
11135,7262,3353187,20300.0,40829.9,,182628,A,36,5073.0
8489,6725,2571531,3835.0,50183.0,SIPO,265320,A,36,7370.0
9034,6820,2730664,4697.0,24275.4,SIPO,38148,A,12,3179.0
6030,6227,1777801,1100.0,62605.2,,28248,A,24,1177.0
3064,5599,898831,1455.0,12682.1,SIPO,15420,A,12,1285.0
10738,7192,3235512,8042.0,31806.4, ,115992,A,36,3222.0
1166,5189,343693,18631.0,47284.2,,149040,A,48,3105.0
6701,6356,1977916,10800.0,12357.8,,95400,A,36,2650.0
3354,5657,982968,1540.0,39566.2,POJISTNE,4980,A,12,415.0
2176,5395,637350,5135.0,50785.8, ,299088,B,36,8308.0
9640,6960,2910618,4087.0,16105.9, ,76416,A,24,3184.0
2694,5519,789784,17585.0,50646.9,,91632,A,12,7636.0
2705,5523,793795,15649.0,29821.5,,93888,A,36,2608.0
4576,5918,1339320,18910.0,44955.3,,300204,A,36,8339.0
5428,6111,1599216,16800.0,40780.9,,174744,B,24,7281.0
8073,6650,2448746,695.0,16458.9,SIPO,49320,B,12,4110.0
8625,6745,2610998,1800.0,19105.5,,47304,A,24,1971.0
10105,7061,3047705,7234.0,52622.6,,121896,A,24,5079.0
6472,6315,1910373,38453.0,77817.0,,43164,A,12,3597.0
10320,7104,3110432,12414.0,42943.5,SIPO,259740,A,60,4329.0
5120,6038,1501760,3008.0,72902.9,SIPO,323472,A,48,6739.0
1801,5316,528038,10700.0,16115.1,,165960,A,36,4610.0
6472,6315,1910657,25400.0,52417.0,,43164,A,12,3597.0
11265,7284,3394161,400.0,22587.4,,52788,A,12,4399.0
5991,6223,1765866,16248.0,52911.6,,61056,A,48,1272.0
3064,5599,898975,1000.0,6968.1,,15420,A,12,1285.0
3050,5595,894659,9716.0,49310.1,SIPO,82896,A,12,6908.0
6040,6229,1781369,2635.0,50106.4,SIPO,11736,A,24,489.0
813,5130,237664,12154.0,37714.8,,24312,A,12,2026.0
10911,7220,3284207,7312.0,44728.7,SIPO,131292,A,36,3647.0
11111,7259,3344886,4736.0,14399.6,SIPO,108144,A,36,3004.0
2176,5395,637510,7800.0,42985.8,,299088,B,36,8308.0
2694,5519,789856,3532.0,47114.9,SIPO,91632,A,12,7636.0
4576,5918,1339464,6600.0,38355.3,,300204,A,36,8339.0
1603,5285,470659,7611.0,28743.4,,78936,A,12,6578.0
6363,6297,1879403,11720.0,47922.9,,17508,A,12,1459.0
5256,6072,1544639,34582.0,74145.0,,193968,A,36,5388.0
9337,6903,2820451,10800.0,2007.4,,52128,A,24,2172.0
9265,6888,2797890,3300.0,54328.5,,39576,A,12,3298.0
9337,6903,2820371,18053.0,12807.4,,52128,A,24,2172.0
9265,6888,2797783,5582.0,57628.5,,39576,A,12,3298.0
9833,6998,2968900,9200.0,71849.6,,97632,A,12,8136.0
8519,6729,2579237,7600.0,16112.6,,74688,A,12,6224.0
9034,6820,2730592,3179.0,21096.4,UVER,38148,A,12,3179.0
6034,6228,1779117,7741.8,17372.0,UVER,464520,B,60,7742.0
5891,6202,1736622,32594.0,57739.6,,65184,A,12,5432.0
6051,6232,1784429,2600.0,14966.5,SIPO,276660,B,36,7685.0
7123,6456,2102709,3918.2,47964.5,UVER,47016,A,12,3918.0
7133,6460,2106740,115.0,27285.3,POJISTNE,48672,A,36,1352.0
816,5131,239127,52900.0,52981.7,,48624,A,24,2026.0
816,5131,239025,6300.0,46681.7,,48624,A,24,2026.0
816,5131,238729,30315.0,105882.0,,48624,A,24,2026.0
3674,5723,1075170,9503.0,25962.8,SIPO,23628,A,12,1969.0
10940,7226,3292549,14600.0,42499.0,,197748,A,36,5493.0
6701,6356,1977690,2650.2,9707.7,UVER,95400,A,36,2650.0
11065,7249,3331597,1600.0,36681.2,,69360,A,48,1445.0
11013,7240,3314711,4579.0,24813.1,UVER,274740,A,60,4579.0
2167,5390,634271,5922.0,37893.3,SIPO,170256,A,24,7094.0
5622,6150,1657185,28381.0,56497.2,,83016,A,12,6918.0
2705,5523,793867,2608.2,27213.3,UVER,93888,A,36,2608.0
2486,5479,726654,2043.0,20435.7,UVER,24516,A,12,2043.0
8073,6650,2448674,4110.0,12348.9,UVER,49320,B,12,4110.0
7401,6499,2242725,20236.0,40115.7,,80952,A,24,3373.0
7607,6546,2305327,1500.0,28133.7,,31728,A,24,1322.0
1603,5285,470875,6578.0,22165.4,UVER,78936,A,12,6578.0
7857,6598,2382745,1042.0,64428.7, ,68112,A,12,5676.0
10266,7097,3094624,3151.3,4132.0,UVER,75624,B,24,3151.0
10364,7121,3123083,609.0,32126.3,UVER,21924,A,36,609.0
2,4959,291,20236.0,39199.6,,80952,A,24,3373.0
1801,5316,527614,4167.0,11948.1,SIPO,165960,A,36,4610.0
1801,5316,527542,4610.0,7338.1,UVER,165960,A,36,4610.0
4937,6004,1450271,800.0,61307.6, ,143904,A,24,5996.0
4894,5997,1436839,4875.8,60671.1,UVER,117024,A,24,4876.0
9236,6876,2789362,7218.0,25004.3,UVER,86616,A,12,7218.0
5270,6077,1548836,3317.0,35612.9,UVER,79608,A,24,3317.0
6555,6336,1935576,7100.0,97721.1,,212400,A,36,5900.0
9188,6863,2775666,2118.3,27441.4,UVER,127080,A,60,2118.0
11135,7262,3352971,5073.0,35756.9,UVER,182628,A,36,5073.0
8330,6699,2524843,3708.0,53173.1,SIPO,7656,A,24,319.0
8475,6721,2567375,878.0,29424.9,UVER,21072,A,24,878.0
8519,6729,2579165,37346.0,53458.6,,74688,A,12,6224.0
9034,6820,2730736,621.0,20475.4, ,38148,A,12,3179.0
3064,5599,898759,9254.0,16222.1,,15420,A,12,1285.0
6148,6253,1814537,23038.0,59741.4,,59760,A,24,2490.0
7133,6460,2106668,44.0,24502.3, ,48672,A,36,1352.0
10738,7192,3235794,3100.0,28706.4,,115992,A,36,3222.0
11013,7240,3314639,42244.0,67057.1,,274740,A,60,4579.0
9591,6950,2895486,49618.0,120188.0,,104712,A,24,4363.0
9591,6950,2895861,56400.0,63788.2,,104712,A,24,4363.0
1843,5325,541840,6994.0,24371.7,SIPO,105804,A,36,2939.0
10364,7121,3123310,2300.0,29826.3,,21924,A,36,609.0
8260,6686,2501963,6800.0,81420.2,,224604,A,36,6239.0
5442,6112,1602818,1017.0,-540.5,POJISTNE,174744,B,24,7281.0
2762,5533,810415,733.0,42915.6, ,111384,A,24,4641.0
8625,6745,2610748,8151.0,10954.5,SIPO,47304,A,24,1971.0
4937,6004,1450199,2687.0,58620.6,SIPO,143904,A,24,5996.0
9307,6895,2810187,2735.0,33966.2, ,41904,A,12,3492.0
9833,6998,2969044,5915.0,65934.6, ,97632,A,12,8136.0
3834,5754,1122266,262.0,26767.4, ,23052,A,12,1921.0
8261,6687,2502637,646.0,25461.1,POJISTNE,87840,A,24,3660.0
347,5045,102167,2800.0,25900.9,,187224,B,24,7801.0
8489,6725,2571603,6600.0,43583.0,,265320,A,36,7370.0
9034,6820,2730520,21804.0,42279.4,,38148,A,12,3179.0
5952,6216,1754465,3684.0,66583.3,POJISTNE,141240,A,24,5885.0
6034,6228,1779388,4100.0,21472.0,,464520,B,60,7742.0
6040,6229,1781513,5015.0,45091.4,POJISTNE,11736,A,24,489.0
11065,7249,3331825,2900.0,33781.2,,69360,A,48,1445.0
11013,7240,3314855,9499.0,57558.1, ,274740,A,60,4579.0
5622,6150,1657388,573.0,55924.2, ,83016,A,12,6918.0
5481,6120,1614323,23900.0,46795.6,,209184,A,48,4358.0
8129,6668,2464845,1600.0,48310.8,,74736,A,36,2076.0
8073,6650,2448818,11567.0,781.9, ,49320,B,12,4110.0
